student,semester,course,period
35382,Spring,Math 142,T2
35382,Spring,Physics 110,M3
35382,Fall,Russian 132,M2
35382,Spring,BehSci 110,T1
35382,Winter,CompSci 110,M1
35382,Spring,History 100,M2
35382,Fall,Math 141,M1
35382,Winter,ReadStrat 103,M3
35382,Winter,Russian 131,M2
35382,Fall,PhyEd 700F,T3
35382,Winter,PhyEd 700W,T3
35111,Fall,CompSci 110,M1
35111,Spring,Econ 201,M2
35111,Spring,English 111,M3
35111,Fall,French 222,M2
35111,Winter,Law 220,M2
35111,Fall,Math 243,T3
35111,Fall,Chem 100,M3
35111,Spring,French 221,T2
35111,Winter,History 100,M3
35111,Spring,Math 152,M1
35111,Winter,Physics 215,T3
35111,Winter,ReadStrat 103,M1
35111,Fall,PhyEd 714F,M4
35111,Winter,PhyEd 714W,M4
35111,Spring,PhyEd 714S,M4
35111,Fall,PhyEd 715F,T1
35111,Winter,PhyEd 715W,T1
35111,Spring,PhyEd 715S,T1
34066,Winter,English 211,M2
34066,Fall,Chem 200,M1
34066,Winter,ECE 315,M3
34066,Fall,History 300,T1
34066,Spring,Law 221,T3
34066,Winter,Biology 215,T1
34066,Fall,EngrMech 220,T3
34066,Spring,Law 220,T1
34066,Spring,MSS 251,M1
34066,Fall,PolSci 211,M3
34066,Fall,PhyEd 714F,M4
34066,Winter,PhyEd 714W,M4
34066,Spring,PhyEd 714S,M4
34066,Fall,PhyEd 718F,T4
34066,Winter,PhyEd 718W,T4
34066,Spring,PhyEd 718S,T4
32849,Spring,ECE 315,M2
32849,Fall,History 300,M1
32849,Winter,Mgt 337,M2
32849,Spring,Mgt 342,M3
32849,Spring,Mgt 375,T1
32849,Fall,AeroEngr 315,T2
32849,Fall,Mgt 303,T3
32849,Fall,Mgt 341,M2
32849,Winter,Mgt 345,T3
32849,Winter,Mgt 382,T1
32849,Fall,PhyEd 714F,M4
32849,Winter,PhyEd 714W,M4
32849,Spring,PhyEd 714S,M4
32849,Fall,PhyEd 718F,T4
32849,Winter,PhyEd 718W,T4
32849,Spring,PhyEd 718S,T4
35694,Spring,CompSci 110,T3
35694,Winter,English 111,M3
35694,Spring,French 132,M1
35694,Spring,History 100,T1
35694,Winter,Math 141,M2
35694,Fall,BehSci 110,M1
35694,Winter,Chem 100,T3
35694,Fall,French 131,T2
35694,Fall,LearnStrat 101,T3
35694,Fall,Math 141,T4
35694,Winter,PhyEd 700W,T1
35694,Spring,PhyEd 700S,M4
32662,Fall,Biology 215,T1
32662,Winter,ECE 315,M1
32662,Spring,History 300,M2
32662,Winter,Mgt 337,T3
32662,Spring,Mgt 342,M3
32662,Spring,Mgt 375,T3
32662,Spring,AeroEngr 315,T1
32662,Fall,Mgt 303,M1
32662,Fall,Mgt 341,M2
32662,Winter,Mgt 345,T1
32662,Winter,Mgt 382,M3
32662,Fall,PhyEd 714F,M4
32662,Winter,PhyEd 714W,M4
32662,Spring,PhyEd 714S,M4
32662,Fall,PhyEd 718F,T4
32662,Winter,PhyEd 718W,T4
32662,Spring,PhyEd 718S,T4
33935,Fall,Chem 200,M1
33935,Fall,Econ 201,T2
33935,Winter,Law 221,M3
33935,Spring,MSS 251,T3
33935,Spring,Philos 310,M3
33935,Winter,Biology 215,M1
33935,Winter,English 211,T1
33935,Winter,EngrMech 220,T2
33935,Winter,Law 220,M4
33935,Spring,PolSci 211,M2
33935,Fall,Spanish 221,M2
33935,Fall,PhyEd 700F,M3
33935,Spring,PhyEd 700S,T2
34226,Spring,English 211,T1
34226,Winter,Biology 330,M1
34226,Spring,Chem 230,M1
34226,Spring,Law 220,T2
34226,Fall,Physics 110,M3
34226,Fall,Econ 201,T4
34226,Fall,History 100,M1
34226,Spring,MSS 251,T3
34226,Winter,Philos 310,T3
34226,Winter,Physics 110,M3
34226,Fall,PhyEd 700F,T3
34226,Winter,PhyEd 700W,T1
32110,Winter,AstroEngr 310,T1
32110,Spring,History 345,T3
32110,Spring,History 351,M3
32110,Winter,Math 300,M3
32110,Fall,Philos 310,M4
32110,Fall,Biology 215,M1
32110,Winter,ECE 315,M2
32110,Fall,EngrMech 220,M3
32110,Spring,History 300,M1
32110,Winter,History 367,T3
32110,Winter,PhyEd 700W,M1
32110,Spring,PhyEd 700S,M2
33936,Spring,Chem 200,M1
33936,Fall,EngrMech 220,T3
33936,Fall,French 322,M2
33936,Fall,Law 220,T2
33936,Fall,Math 300,M3
33936,Spring,MSS 251,M3
33936,Fall,Biology 215,M1
33936,Winter,Econ 201,T1
33936,Winter,French 321,T3
33936,Winter,Physics 215,M1
33936,Spring,PolSci 211,T3
33936,Fall,PhyEd 714F,M4
33936,Winter,PhyEd 714W,M4
33936,Spring,PhyEd 714S,M4
33936,Fall,PhyEd 718F,T4
33936,Winter,PhyEd 718W,T4
33936,Spring,PhyEd 718S,T4
32279,Spring,AeroEngr 315,M3
32279,Spring,BehSci 440,T1
32279,Winter,Biology 440,T3
32279,Spring,ECE 315,M1
32279,Spring,History 300,T2
32279,Winter,AstroEngr 310,M2
32279,Fall,BehSci 332,T1
32279,Fall,BehSci 355,T2
32279,Fall,Biology 410,M1
32279,Winter,Meteor 320,M1
32279,Fall,PhyEd 714F,M4
32279,Winter,PhyEd 714W,M4
32279,Spring,PhyEd 714S,M4
32279,Fall,PhyEd 718F,T4
32279,Winter,PhyEd 718W,T4
32279,Spring,PhyEd 718S,T4
33937,Winter,English 211,M4
33937,Spring,EngrMech 220,T2
33937,Winter,Law 221,M3
33937,Winter,MSS 251,M1
33937,Spring,Portuguese 322,M3
33937,Winter,Econ 201,T2
33937,Fall,Law 220,M3
33937,Fall,OpsRsch 310,T1
33937,Spring,Physics 215,T3
33937,Fall,PolSci 211,M4
33937,Fall,Portuguese 321,M2
33937,Fall,PhyEd 700F,T2
33937,Spring,PhyEd 700S,M1
35112,Winter,CompSci 110,T4
35112,Fall,English 111,T4
35112,Spring,Math 142,T3
35112,Winter,Physics 110,M1
35112,Fall,PolSci 211,M2
35112,Fall,Spanish 132,M1
35112,Spring,Chem 100,T1
35112,Winter,History 100,M3
35112,Spring,Math 141,T4
35112,Fall,Spanish 131,M3
35112,Fall,PhyEd 700F,M4
35112,Winter,PhyEd 700W,T2
34227,Winter,English 211,M2
34227,Spring,BehSci 231,M1
34227,Spring,BehSci 390,M3
34227,Fall,Biology 215,T3
34227,Fall,Econ 201,M3
34227,Winter,BehSci 380,M1
34227,Spring,EngrMech 220,M2
34227,Winter,MSS 251,T1
34227,Fall,Physics 110,M1
34227,Spring,PolSci 211,T3
34227,Fall,PhyEd 714F,M4
34227,Winter,PhyEd 714W,M4
34227,Spring,PhyEd 714S,M4
34227,Fall,PhyEd 718F,T4
34227,Winter,PhyEd 718W,T4
34227,Spring,PhyEd 718S,T4
33939,Winter,Arabic 222,T3
33939,Spring,EngrMech 220,T1
33939,Winter,History 300,T2
33939,Fall,Law 220,T3
33939,Spring,MSS 251,M3
33939,Winter,SocSci 212,T1
33939,Spring,Arabic 221,M2
33939,Fall,Econ 201,M3
33939,Winter,English 211,M1
33939,Fall,Math 300,M1
33939,Fall,Physics 110,T1
33939,Winter,PolSci 211,M3
33939,Winter,PhyEd 700W,T4
33939,Spring,PhyEd 700S,T4
35695,Fall,CompSci 110,T3
35695,Winter,English 111,T2
35695,Winter,French 132,M2
35695,Spring,History 100,M1
35695,Winter,Math 142,M3
35695,Winter,BehSci 110,T3
35695,Fall,Chem 100,M1
35695,Spring,French 131,T2
35695,Fall,LearnStrat 101,M3
35695,Spring,Math 141,M3
35695,Fall,PhyEd 714F,M4
35695,Winter,PhyEd 714W,M4
35695,Spring,PhyEd 714S,M4
35695,Fall,PhyEd 718F,T4
35695,Winter,PhyEd 718W,T4
35695,Spring,PhyEd 718S,T4
35449,Spring,Chem 100,T1
35449,Spring,English 111,M1
35449,Winter,Math 142,T1
35449,Winter,Physics 110,T3
35449,Spring,Portuguese 132,T2
35449,Winter,BehSci 110,M1
35449,Fall,CompSci 110,T2
35449,Fall,History 100,M2
35449,Fall,Math 141,T1
35449,Fall,Portuguese 131,M3
35449,Fall,PhyEd 714F,M4
35449,Winter,PhyEd 714W,M4
35449,Spring,PhyEd 714S,M4
35449,Fall,PhyEd 718F,T4
35449,Winter,PhyEd 718W,T4
35449,Spring,PhyEd 718S,T4
32551,Winter,Arabic 322,T2
32551,Spring,AstroEngr 310,T4
32551,Fall,ECE 315,T3
32551,Winter,Philos 310,T4
32551,Spring,PolSci 302,T2
32551,Spring,AeroEngr 315,T1
32551,Fall,Arabic 321,T2
32551,Winter,Math 300,M1
32551,Fall,PolSci 300,M1
32551,Winter,PolSci 301,T3
32551,Fall,PhyEd 700F,T4
32551,Spring,PhyEd 700S,M3
32148,Spring,AeroEngr 315,T4
32148,Winter,French 322,T2
32148,Spring,History 345,T3
32148,Winter,Math 300,M3
32148,Winter,Philos 310,T3
32148,Spring,PolSci 394,M3
32148,Fall,AstroEngr 310,M4
32148,Winter,ECE 315,T1
32148,Fall,French 321,M2
32148,Spring,History 300,M2
32148,Fall,Law 220,T2
32148,Fall,PolSci 300,M3
32148,Fall,PhyEd 700F,T4
32148,Winter,PhyEd 700W,M4
33940,Winter,English 211,T2
33940,Fall,Econ 201,T2
33940,Spring,History 300,M2
33940,Winter,MSS 201,M1
33940,Fall,MSS 251,T3
33940,Winter,OpsRsch 310,M3
33940,Spring,Chem 200,T3
33940,Spring,EngrMech 220,M3
33940,Winter,Law 220,T1
33940,Fall,Math 300,M2
33940,Spring,PolSci 211,M1
33940,Fall,PhyEd 714F,M4
33940,Winter,PhyEd 714W,M4
33940,Spring,PhyEd 714S,M4
33940,Fall,PhyEd 718F,T4
33940,Winter,PhyEd 718W,T4
33940,Spring,PhyEd 718S,T4
33941,Winter,AstroEngr 310,T3
33941,Fall,Chem 200,T3
33941,Spring,Physics 264,T2
33941,Spring,Physics 356,M3
33941,Spring,PolSci 211,M2
33941,Winter,ECE 315,M1
33941,Winter,English 211,T4
33941,Fall,Law 220,M3
33941,Fall,Math 346,M4
33941,Winter,Physics 355,T2
33941,Winter,PhyEd 700W,M3
33941,Spring,PhyEd 700S,T3
32493,Spring,AeroEngr 241,T2
32493,Winter,AeroEngr 352,T4
32493,Fall,History 300,M1
32493,Spring,OpsRsch 312,M3
32493,Winter,SysEngr 301,M4
32493,Fall,PhyEd 700F,T3
32493,Spring,PhyEd 700S,M4
33942,Winter,Geo 250,T2
33942,Fall,Geo 310,M1
33942,Winter,History 300,M4
33942,Spring,Math 142,T4
33942,Spring,Philos 310,T3
33942,Winter,Physics 215,M1
33942,Fall,English 211,M4
33942,Fall,Law 220,T1
33942,Fall,Math 142,T3
33942,Spring,Physics 110,M3
33942,Spring,PolSci 211,T2
33942,Fall,PhyEd 700F,T2
33942,Winter,PhyEd 700W,M3
33943,Winter,Chem 200,M1
33943,Spring,English 241,M3
33943,Winter,English 375,M3
33943,Winter,History 300,T4
33943,Spring,Philos 310,T4
33943,Spring,EngrMech 220,M4
33943,Spring,Law 220,M2
33943,Fall,MSS 251,T3
33943,Fall,Physics 110,M3
33943,Fall,PolSci 211,M1
33943,Winter,PhyEd 700W,T3
33943,Spring,PhyEd 700S,T3
35383,Winter,Chem 100,T3
35383,Winter,Chinese 132,M2
35383,Fall,English 111,M2
35383,Spring,Math 142,M3
35383,Spring,Physics 110,M1
35383,Winter,BehSci 110,M1
35383,Fall,Chinese 131,T4
35383,Fall,CompSci 110,T2
35383,Winter,History 100,T2
35383,Fall,Math 141,M3
35383,Fall,PhyEd 700F,M1
35383,Spring,PhyEd 700S,T3
32850,Fall,ECE 315,T2
32850,Fall,History 300,M4
32850,Spring,Math 359,T2
32850,Winter,SysEngr 301,M4
32850,Winter,SysEngr 470,M3
32850,Winter,AeroEngr 315,T1
32850,Winter,BehSci 375,M2
32850,Spring,CompSci 211,T3
32850,Fall,Math 356,T4
32850,Spring,Philos 310,M1
32850,Fall,SysEngr 311,M1
32850,Fall,PhyEd 700F,M2
32850,Winter,PhyEd 700W,M1
32150,Spring,AstroEngr 310,T3
32150,Spring,Econ 356,M2
32150,Spring,Econ 365,T4
32150,Winter,Econ 476,M3
32150,Winter,Mgt 372,T2
32150,Spring,Philos 310,T2
32150,Fall,Biology 215,M3
32150,Fall,ECE 315,T3
32150,Fall,Econ 333,M1
32150,Fall,Econ 355,T2
32150,Winter,History 300,T1
32150,Winter,Math 356,M2
32150,Winter,PhyEd 700W,T3
32150,Spring,PhyEd 700S,M3
35113,Spring,Chem 100,M3
35113,Fall,German 132,T1
35113,Winter,History 100,M1
35113,Fall,Physics 110,T3
35113,Fall,BehSci 110,M3
35113,Spring,CompSci 110,T1
35113,Winter,English 111,T3
35113,Winter,German 131,M2
35113,Winter,Math 152,M3
35113,Fall,PhyEd 714F,M4
35113,Winter,PhyEd 714W,M4
35113,Spring,PhyEd 714S,M4
35113,Fall,PhyEd 718F,T4
35113,Winter,PhyEd 718W,T4
35113,Spring,PhyEd 718S,T4
33944,Fall,Econ 201,M3
33944,Fall,French 222,M2
33944,Spring,Law 220,M3
33944,Fall,Math 300,T2
33944,Winter,MSS 251,T3
33944,Winter,SocSci 212,T2
33944,Winter,English 211,M2
33944,Spring,EngrMech 220,M2
33944,Winter,French 221,M3
33944,Spring,Physics 110,T3
33944,Winter,PolSci 211,M4
33944,Fall,PhyEd 700F,T4
33944,Spring,PhyEd 700S,T1
32111,Spring,AstroEngr 321,M2
32111,Spring,AstroEngr 331,T1
32111,Winter,AstroEngr 351,M2
32111,Fall,Law 220,T3
32111,Fall,Math 356,T2
32111,Winter,Philos 310,T4
32111,Fall,PhyEd 700F,M4
32111,Winter,PhyEd 700W,M1
34228,Spring,English 211,M4
34228,Spring,BehSci 231,T2
34228,Winter,Econ 201,M4
34228,Winter,EngrMech 220,M2
34228,Fall,Law 220,M4
34228,Fall,MSS 251,T3
34228,Spring,BehSci 373,T3
34228,Spring,CompSci 211,M1
34228,Winter,Math 243,T4
34228,Fall,Physics 215,T1
34228,Fall,PolSci 211,M2
34228,Winter,SysEngr 310,T1
34228,Winter,PhyEd 700W,M1
34228,Spring,PhyEd 700S,T4
35696,Fall,CompSci 110,M2
35696,Winter,English 111,M3
35696,Winter,History 100,T1
35696,Spring,Math 142,M2
35696,Fall,Spanish 132,M1
35696,Winter,BehSci 110,T3
35696,Spring,Chem 100,M3
35696,Fall,LearnStrat 101,T2
35696,Fall,Math 141,T1
35696,Winter,Spanish 131,M2
35696,Fall,PhyEd 714F,M4
35696,Winter,PhyEd 714W,M4
35696,Spring,PhyEd 714S,M4
35696,Fall,PhyEd 718F,T4
35696,Winter,PhyEd 718W,T4
35696,Spring,PhyEd 718S,T4
34229,Winter,Chem 200,M1
34229,Spring,English 241,M2
34229,Fall,EngrMech 220,M3
34229,Fall,Law 220,T3
34229,Spring,MSS 251,M3
34229,Winter,CompSci 110,T2
34229,Fall,Econ 201,T2
34229,Winter,English 495,M2
34229,Fall,Physics 110,M1
34229,Spring,PolSci 211,M1
34229,Fall,PhyEd 714F,M4
34229,Winter,PhyEd 714W,M4
34229,Spring,PhyEd 714S,M4
34229,Fall,PhyEd 718F,T4
34229,Winter,PhyEd 718W,T4
34229,Spring,PhyEd 718S,T4
33019,Winter,AstroEngr 310,T3
33019,Spring,Biology 215,M1
33019,Winter,Mgt 337,T1
33019,Spring,Mgt 342,M3
33019,Spring,Mgt 375,T3
33019,Fall,AeroEngr 315,M1
33019,Fall,History 300,M2
33019,Fall,Mgt 303,T1
33019,Fall,Mgt 341,T3
33019,Winter,Mgt 345,M1
33019,Winter,Mgt 382,M3
33019,Fall,PhyEd 714F,M4
33019,Winter,PhyEd 714W,M4
33019,Spring,PhyEd 714S,M4
33019,Fall,PhyEd 718F,T4
33019,Winter,PhyEd 718W,T4
33019,Spring,PhyEd 718S,T4
32151,Spring,AstroEngr 310,M3
32151,Fall,Biology 215,M1
32151,Winter,History 300,M3
32151,Spring,Math 359,T2
32151,Winter,SysEngr 301,T4
32151,Winter,SysEngr 470,M2
32151,Winter,BehSci 375,T2
32151,Spring,CompSci 211,T1
32151,Fall,Econ 201,T2
32151,Winter,Math 356,M4
32151,Winter,PolSci 211,T1
32151,Fall,SysEngr 311,M3
32151,Fall,PhyEd 700F,M2
32151,Spring,PhyEd 700S,M1
33945,Fall,English 211,M4
33945,Spring,AeroEngr 241,T1
33945,Winter,AstroEngr 201,T3
33945,Spring,AstroEngr 310,M2
33945,Fall,EngrMech 320,T2
33945,Fall,MSS 251,M1
33945,Spring,Chem 200,T3
33945,Winter,ECE 315,T4
33945,Spring,Econ 201,T2
33945,Winter,Physics 215,M1
33945,Fall,PhyEd 700F,T3
33945,Winter,PhyEd 700W,T2
32552,Winter,Biology 215,M1
32552,Fall,History 300,M1
32552,Winter,Law 331,T3
32552,Spring,Law 351,M3
32552,Fall,SocSci 483,T1
32552,Fall,AeroEngr 315,M2
32552,Fall,Law 321,T2
32552,Fall,Law 360,T3
32552,Spring,Law 456,M2
32552,Spring,Law 463,T3
32552,Winter,PhyEd 700W,M2
32552,Spring,PhyEd 700S,T4
32112,Winter,AeroEngr 315,M1
32112,Spring,CompSci 364,T3
32112,Spring,CompSci 380,T2
32112,Fall,ECE 315,T1
32112,Winter,Philos 310,T2
32112,Fall,CompSci 330,M2
32112,Fall,CompSci 350,M3
32112,Spring,CompSci 467,M2
32112,Winter,History 300,T4
32112,Winter,Math 356,M2
32112,Fall,PhyEd 700F,T2
32112,Spring,PhyEd 700S,T4
35114,Spring,Chem 100,T3
35114,Fall,English 111,M3
35114,Spring,German 132,M3
35114,Winter,Math 142,T1
35114,Fall,PolSci 211,T2
35114,Winter,BehSci 110,T2
35114,Fall,CompSci 110,M4
35114,Winter,German 131,M3
35114,Fall,History 100,T1
35114,Spring,Math 141,M1
35114,Fall,PhyEd 700F,M2
35114,Winter,PhyEd 700W,M1
33946,Spring,AstroEngr 310,T4
33946,Spring,Math 300,M3
33946,Fall,MSS 251,M1
33946,Winter,Philos 310,T3
33946,Fall,English 211,T2
33946,Winter,EngrMech 220,M2
33946,Fall,Law 220,T3
33946,Winter,Physics 215,M3
33946,Spring,PolSci 211,M4
33946,Winter,PhyEd 700W,T1
33946,Spring,PhyEd 700S,T3
32113,Winter,AeroEngr 315,M2
32113,Winter,BehSci 360,T3
32113,Spring,BehSci 390,M2
32113,Winter,Law 220,M1
32113,Winter,MSS 451,M3
32113,Fall,BehSci 330,T4
32113,Fall,BehSci 332,T1
32113,Fall,BehSci 355,M1
32113,Spring,Biology 363,M3
32113,Winter,ECE 315,M4
32113,Fall,PhyEd 700F,M2
32113,Spring,PhyEd 700S,T4
35697,Fall,Chem 100,T3
35697,Winter,Econ 201,T3
35697,Spring,English 111,M2
35697,Winter,French 132,T1
35697,Winter,Math 142,M4
35697,Fall,BehSci 110,T1
35697,Winter,CompSci 110,T2
35697,Spring,French 131,T1
35697,Spring,History 100,M1
35697,Spring,Math 141,T2
35697,Fall,PhyEd 700F,T4
35697,Winter,PhyEd 700W,M2
32852,Spring,Biology 215,M1
32852,Winter,EngrMech 320,M3
32852,Winter,EngrMech 332,T3
32852,Fall,Math 356,T1
32852,Spring,MechEngr 341,M3
32852,,MechEngr 468,
32852,Fall,AeroEngr 315,T2
32852,Fall,EngrMech 305,M2
32852,Winter,EngrMech 350,T2
32852,Winter,History 300,M1
32852,Fall,Math 346,M1
32852,Fall,MechEngr 312,M3
32852,Spring,Philos 310,T3
32852,Fall,PhyEd 714F,M4
32852,Winter,PhyEd 714W,M4
32852,Spring,PhyEd 714S,M4
32852,Fall,PhyEd 718F,T4
32852,Winter,PhyEd 718W,T4
32852,Spring,PhyEd 718S,T4
35115,Fall,Chem 100,M3
35115,Spring,Econ 201,T1
35115,Winter,English 111,T2
35115,Spring,LearnStrat 102,M2
35115,Fall,Math 142,T2
35115,Winter,Spanish 132,T1
35115,Fall,BehSci 110,M2
35115,Spring,CompSci 110,T3
35115,Fall,History 100,T4
35115,Winter,Math 141,T4
35115,Winter,ReadStrat 103,M4
35115,Fall,Spanish 131,T3
35115,Winter,PhyEd 700W,M3
35115,Spring,PhyEd 700S,M4
34067,Winter,English 211,T2
34067,Spring,History 300,M3
34067,Fall,History 352,T3
34067,Winter,Math 300,T1
34067,Winter,Mgt 372,T3
34067,Fall,PolSci 211,M3
34067,Winter,History 230,M2
34067,Spring,History 351,M2
34067,Fall,Law 220,T2
34067,Fall,MSS 251,M1
34067,Spring,Physics 110,M1
34067,Fall,PhyEd 714F,M4
34067,Winter,PhyEd 714W,M4
34067,Spring,PhyEd 714S,M4
34067,Fall,PhyEd 718F,T4
34067,Winter,PhyEd 718W,T4
34067,Spring,PhyEd 718S,T4
32114,Winter,AstroEngr 310,M4
32114,Fall,CivEngr 361,T3
32114,Winter,CivEngr 373,M3
32114,Winter,PolSci 211,T1
32114,Fall,Russian 322,T2
32114,Spring,CivEngr 362,M3
32114,Winter,CivEngr 372,M2
32114,Spring,CivEngr 390,M1
32114,,ECE 311,
32114,,Russian 321,
32114,Fall,PhyEd 700F,T1
32114,Spring,PhyEd 700S,T3
35698,Spring,BehSci 110,M1
35698,Spring,Chem 100,T3
35698,Winter,Chem 200,M3
35698,Fall,Chinese 131,T1
35698,Winter,Chinese 132,M2
35698,Fall,CompSci 110,M4
35698,Winter,English 111,T3
35698,Fall,History 100,T3
35698,Fall,Math 152,T2
35698,Spring,Physics 110,M3
35698,Fall,PhyEd 700F,M3
35698,Winter,PhyEd 700W,M4
35116,Fall,CompSci 110,M3
35116,Winter,EngrMech 220,M1
35116,Fall,Japanese 132,M1
35116,Spring,Math 142,M3
35116,Winter,Physics 110,T3
35116,Fall,BehSci 110,T3
35116,Fall,Chem 100,T1
35116,Spring,History 100,T1
35116,Spring,Japanese 131,M2
35116,Winter,Math 141,M4
35116,Winter,PhyEd 700W,M2
35116,Spring,PhyEd 700S,T4
32152,Fall,AstroEngr 310,T2
32152,Spring,BehSci 335,T3
32152,Winter,BehSci 410,M2
32152,Fall,Biology 215,M1
32152,Winter,Spanish 410,T3
32152,Fall,BehSci 332,T3
32152,Winter,BehSci 364,T4
32152,Winter,BehSci 377,T2
32152,Winter,BehSci 380,M1
32152,Spring,History 300,M1
32152,Winter,Spanish 365,M3
32152,Fall,PhyEd 700F,T1
32152,Spring,PhyEd 700S,M2
33948,Winter,English 211,T2
33948,Winter,History 230,M2
33948,Spring,History 371,M2
33948,Fall,Law 220,M4
33948,Spring,MSS 251,T1
33948,Winter,Physics 215,M3
33948,Spring,EngrMech 220,T4
33948,Fall,German 221,M3
33948,Spring,Math 142,M1
33948,Fall,Physics 110,T3
33948,Winter,PolSci 211,T1
33948,Fall,PhyEd 700F,T4
33948,Winter,PhyEd 700W,M1
33949,Spring,AstroEngr 310,M1
33949,Winter,Econ 332,T3
33949,Fall,Law 220,M4
33949,Spring,MSS 251,M3
33949,Winter,OpsRsch 310,T2
33949,Fall,Econ 201,T3
33949,Winter,English 211,M1
33949,Winter,EngrMech 220,M3
33949,Fall,Physics 215,T1
33949,Fall,PolSci 211,M2
33949,Winter,PhyEd 700W,M2
33949,Spring,PhyEd 700S,T2
32853,Spring,AstroEngr 310,M3
32853,Winter,Mgt 337,M1
32853,Spring,Mgt 342,T4
32853,Spring,Mgt 375,T2
32853,Winter,OpsRsch 310,T4
32853,Fall,AeroEngr 315,M1
32853,Winter,ECE 315,T3
32853,Fall,Mgt 303,T3
32853,Fall,Mgt 341,T4
32853,Winter,Mgt 345,T1
32853,Fall,PhyEd 700F,M2
32853,Spring,PhyEd 700S,M1
35384,Spring,English 111,T3
35384,Winter,Math 142,T3
35384,Fall,Physics 110,M3
35384,Winter,Spanish 132,M3
35384,Winter,BehSci 110,T1
35384,Spring,Chem 100,M3
35384,Spring,CompSci 110,M2
35384,Fall,History 100,T3
35384,Fall,Math 141,T1
35384,Winter,ReadStrat 103,M4
35384,Fall,PhyEd 700F,M1
35384,Winter,PhyEd 700W,T4
34070,Spring,AeroEngr 241,T1
34070,Spring,AeroEngr 495,M3
34070,Fall,CompSci 206,M2
34070,Winter,EngrMech 330,T3
34070,Winter,MSS 251,M1
34070,Fall,PolSci 211,T2
34070,,Spanish 421,
34070,Winter,AeroEngr 210,T2
34070,Fall,Chem 200,T3
34070,Spring,Econ 201,M1
34070,Fall,EngrMech 220,T1
34070,Fall,Law 220,M4
34070,Spring,Spanish 420,T3
34070,Winter,PhyEd 700W,M2
34070,Spring,PhyEd 700S,T2
35762,Spring,Chem 100,M1
35762,Winter,English 111,T4
35762,Winter,French 132,T1
35762,Winter,Math 142,T3
35762,Fall,MSS 251,T1
35762,Fall,BehSci 110,M4
35762,Winter,CompSci 110,M1
35762,Winter,French 131,M2
35762,Fall,History 100,M2
35762,Spring,Math 141,T4
35762,Fall,PhyEd 700F,M3
35762,Spring,PhyEd 700S,T1
35450,Winter,CompSci 110,T3
35450,Spring,French 222,T2
35450,Fall,Math 142,M1
35450,Winter,Physics 215,T1
35450,Winter,BehSci 110,T4
35450,Spring,Chem 100,T3
35450,Fall,French 221,T3
35450,Fall,History 100,T2
35450,Fall,Math 141,T1
35450,Spring,English 211,M1
35450,Fall,PhyEd 700F,T4
35450,Winter,PhyEd 700W,T2
32441,Spring,AeroEngr 315,M3
32441,Winter,Biology 215,M1
32441,Winter,History 300,T3
32441,Spring,Law 351,M2
32441,Spring,Law 363,T2
32441,Fall,SocSci 483,T4
32441,Fall,ECE 315,M2
32441,Winter,Law 221,M3
32441,Fall,Law 321,T3
32441,Fall,Math 300,T2
32441,Spring,OpsRsch 310,T3
32441,Winter,PhyEd 700W,T1
32441,Spring,PhyEd 700S,M1
34071,Spring,AeroEngr 241,T1
34071,Fall,Chem 200,M1
34071,Winter,EngrMech 330,T4
34071,Winter,Math 245,M3
34071,Spring,MSS 251,M1
34071,Winter,AeroEngr 210,T2
34071,Fall,CompSci 206,M2
34071,Winter,Econ 201,T1
34071,Spring,EngrMech 220,T4
34071,Fall,Math 243,M4
34071,Winter,Physics 215,M1
34071,Fall,PolSci 211,T2
34071,Fall,PhyEd 700F,M3
34071,Spring,PhyEd 700S,T3
35117,Spring,BehSci 110,T4
35117,Winter,English 111,M2
35117,Spring,LearnStrat 102,M3
35117,Fall,Math 142,M1
35117,Spring,Physics 110,T1
35117,Spring,Spanish 132,T3
35117,Fall,Chem 100,T3
35117,Spring,History 100,M4
35117,Fall,Math 152,M2
35117,Winter,Physics 110,T3
35117,Fall,ReadStrat 103,T2
35117,Winter,Spanish 131,M4
35117,Fall,PhyEd 700F,T4
35117,Winter,PhyEd 700W,M1
35451,Fall,BehSci 110,T2
35451,Spring,Chinese 132,M2
35451,Winter,Econ 201,T1
35451,Fall,English 111,T3
35451,Winter,Physics 110,M3
35451,Fall,Chem 100,M3
35451,Fall,Chinese 131,T1
35451,Spring,CompSci 110,T3
35451,Spring,History 100,T2
35451,Spring,Math 152,M1
35451,Winter,PhyEd 700W,M1
35451,Spring,PhyEd 700S,T4
34072,Spring,English 211,M2
34072,Spring,Chem 200,T3
34072,Winter,Econ 332,T3
34072,Winter,MSS 251,M1
34072,Winter,Econ 201,T2
34072,Fall,EngrMech 220,T1
34072,Winter,Law 220,M4
34072,Fall,Philos 310,M1
34072,Fall,PolSci 211,T3
34072,Fall,PhyEd 700F,T2
34072,Spring,PhyEd 700S,T4
35118,Spring,English 111,M4
35118,Winter,Math 243,M2
35118,Spring,Physics 110,T1
35118,Winter,PolSci 211,M4
35118,Fall,ReadStrat 103,M2
35118,Fall,Spanish 132,T3
35118,Winter,Chem 200,T1
35118,Fall,CompSci 110,M1
35118,Spring,History 100,T3
35118,Spring,Math 152,M2
35118,Fall,Spanish 131,M3
35118,Fall,PhyEd 700F,T4
35118,Winter,PhyEd 700W,M1
34068,Fall,English 211,T4
